WARNING: Interface aimnet2 is under development and should be used with care:
         Only basic functionality, no error checks
        _______  
       /\______\ 
      / /      / 
     / / Cuby /   Dataset calculation
     \/______/   
                 
Warp CUDA warning: Could not find or load the NVIDIA CUDA driver. Proceeding in CPU-only mode.
Warp CUDA warning: Could not find or load the NVIDIA CUDA driver. Proceeding in CPU-only mode.
Warp CUDA warning: Could not find or load the NVIDIA CUDA driver. Proceeding in CPU-only mode.
Warp CUDA warning: Could not find or load the NVIDIA CUDA driver. Proceeding in CPU-only mode.
Warp CUDA warning: Could not find or load the NVIDIA CUDA driver. Proceeding in CPU-only mode.
==============================
*** Open Babel Warning  in PerceiveBondOrders
  Failed to kekulize aromatic bonds in OBMol::PerceiveBondOrders

Warp CUDA warning: Could not find or load the NVIDIA CUDA driver. Proceeding in CPU-only mode.
==============================
*** Open Babel Warning  in PerceiveBondOrders
  Failed to kekulize aromatic bonds in OBMol::PerceiveBondOrders

Warp CUDA warning: Could not find or load the NVIDIA CUDA driver. Proceeding in CPU-only mode.
==============================
*** Open Babel Warning  in PerceiveBondOrders
  Failed to kekulize aromatic bonds in OBMol::PerceiveBondOrders

Warp CUDA warning: Could not find or load the NVIDIA CUDA driver. Proceeding in CPU-only mode.
Warp CUDA warning: Could not find or load the NVIDIA CUDA driver. Proceeding in CPU-only mode.
Warp CUDA warning: Could not find or load the NVIDIA CUDA driver. Proceeding in CPU-only mode.
Warp CUDA warning: Could not find or load the NVIDIA CUDA driver. Proceeding in CPU-only mode.
==========================================================================================
name                                             E      Eref     error  error(%)
383 3GCU_41_ile                             -1.776    -1.316    -0.460   -34.983
384 3GCU_42_ile                             -0.783    -0.576    -0.207   -35.986
385 3GCU_43_hie                             -1.285    -2.070     0.785    37.929
386 3GCU_44_ile                             -0.492    -0.486    -0.006    -1.308
387 3GCU_45_leu                             -4.061    -3.753    -0.308    -8.194
388 3GCU_46_asp                             -6.864    -3.510    -3.354   -95.546
389 3GCU_47_phe                             -3.554    -3.750     0.196     5.221
390 3GCU_48_leu                             -0.717    -0.619    -0.098   -15.800
391 3GNW_01_pro                             -1.630    -1.763     0.133     7.539
392 3GNW_02_bbn                             -0.669    -1.277     0.608    47.645
393 3GNW_03_bbn                             -4.186    -3.254    -0.932   -28.646
394 3GNW_04_bbn                             -4.062    -2.857    -1.205   -42.184
395 3GNW_05_bbn                             -0.468    -0.513     0.045     8.779
396 3GNW_06_bbn                             -0.125    -0.230     0.105    45.498
397 3GNW_07_bbn                             -1.657    -1.752     0.095     5.405
398 3GNW_08_bbn                             -0.617    -0.221    -0.396  -179.307
399 3GNW_09_bbn                             -1.942    -1.049    -0.893   -85.106
400 3GNW_10_bbn                             -0.630    -0.798     0.168    21.019
401 3GNW_11_bbn                             -2.400    -2.458     0.058     2.374
402 3GNW_12_bbn                             -1.683    -0.729    -0.954  -130.885
403 3GNW_13_bbn                             -7.625    -7.914     0.289     3.654
404 3GNW_14_bbn                             -9.872    -7.893    -1.979   -25.070
405 3GNW_15_bbn                            -10.751    -8.705    -2.046   -23.501
406 3GNW_16_bbn                             -2.897    -2.751    -0.146    -5.311
407 3GNW_17_arg                             -2.676    -1.153    -1.523  -132.107
408 3GNW_18_phe                             -1.070    -1.633     0.563    34.505
409 3GNW_19_arg                             -8.141    -5.693    -2.448   -43.001
410 3GNW_20_asn                             -2.091    -1.994    -0.097    -4.867
411 3GNW_21_asp                             -6.234    -4.875    -1.359   -27.883
412 3GNW_22_cys                             -5.977    -4.152    -1.825   -43.964
413 3GNW_23_ser                             -7.970    -8.521     0.551     6.470
414 3GNW_24_ser                             -2.221    -1.549    -0.672   -43.408
415 3GNW_25_leu                             -2.196    -2.381     0.185     7.790
416 3GNW_26_arg                              3.591     3.776    -0.185    -4.897
417 3GNW_27_ser                             -0.404    -0.516     0.112    21.751
418 3GNW_28_asn                             -1.445    -1.264    -0.181   -14.339
419 3GNW_29_met                             -7.538    -6.025    -1.513   -25.109
420 3GNW_30_tyr                             -4.626    -4.562    -0.064    -1.412
421 3GNW_31_gln                             -1.350    -0.305    -1.045  -342.636
422 3GNW_32_ile                             -1.311    -0.859    -0.452   -52.569
423 3GNW_33_tyr                             -5.931    -6.613     0.682    10.308
424 3GNW_34_hie                             -0.112    -0.146     0.034    23.592
425 3GNW_35_ser                             -5.984    -4.733    -1.251   -26.423
426 3JVS_01_bbn                             -1.917    -1.960     0.043     2.209
427 3JVS_02_bbn                            -12.310   -13.696     1.386    10.118
428 3JVS_03_bbn                             -2.705    -1.071    -1.634  -152.574
429 3JVS_04_bbn                             -1.072    -0.504    -0.568  -112.755
430 3JVS_05_bbn                            -12.626   -12.381    -0.245    -1.980
431 3JVS_06_pro                             -4.626    -4.961     0.335     6.759
432 3JVS_07_bbn                             -0.629     0.651    -1.280  -196.641
433 3JVS_08_pro                             -2.074    -2.382     0.308    12.939
434 3JVS_09_bbn                             -1.715    -0.536    -1.179  -220.025
435 3JVS_10_bbn                             -1.857    -1.080    -0.777   -71.934
436 3JVS_11_bbn                             -1.402    -0.457    -0.945  -206.864
437 3JVS_12_bbn                             -2.278    -2.491     0.213     8.545
438 3JVS_13_bbn                             -2.441    -1.033    -1.408  -136.275
439 3JVS_14_phe                             -5.754    -7.727     1.973    25.534
440 3JVS_15_asp                            -16.468    -7.306    -9.162  -125.410
441 3JVS_16_arg                              1.159    -0.422     1.581   374.681
442 3JVS_17_ile                             -3.655    -3.698     0.043     1.176
443 3JVS_18_glu                            -17.630    -8.054    -9.576  -118.899
444 3JVS_19_tyr                             -1.600    -1.071    -0.529   -49.371
445 3JVS_20_ala                             -0.833    -0.589    -0.244   -41.494
446 3JVS_21_glu                            -14.987    -3.715   -11.272  -303.419
447 3JVS_22_leu                             -1.680    -1.646    -0.034    -2.086
448 3NOX_01_bbn                              0.968     0.798     0.170    21.263
449 3NOX_02_bbn                             -5.715    -6.207     0.492     7.922
450 3NOX_03_bbn                             -1.024     0.757    -1.781  -235.262
451 3NOX_04_bbn                             -2.661    -1.971    -0.690   -35.009
452 3NOX_05_bbn                              1.149     1.333    -0.184   -13.781
453 3NOX_06_bbn                             -2.456    -1.433    -1.023   -71.382
454 3NOX_07_arg                             46.216    45.802     0.414     0.903
455 3NOX_08_glu                           -109.785  -111.564     1.779     1.595
456 3NOX_09_glu                           -123.237  -122.376    -0.861    -0.704
457 3NOX_10_tyr                             -3.173    -4.538     1.365    30.073
458 3NOX_11_trp                             -4.109    -0.699    -3.410  -487.870
459 3NOX_12_ser                             -4.704    -6.327     1.623    25.655
460 3NOX_13_tyr                             -1.776    -2.286     0.510    22.318
461 3NOX_14_val                             -0.508    -0.341    -0.167   -49.043
462 3NOX_15_trp                             -3.467    -2.227    -1.240   -55.665
463 3NOX_16_tyr                            -13.700   -16.022     2.322    14.492
464 3NOX_17_asp                            -69.031   -62.357    -6.674   -10.702
465 3NOX_18_tyr                             -7.967    -8.583     0.616     7.180
466 3NOX_19_asn                             -1.813    -4.442     2.629    59.181
467 3NOX_20_val                             -1.570    -1.718     0.148     8.632
468 3NOX_21_hid                             -6.506    -8.313     1.807    21.732
469 3PE2_01_bbn                             -2.922    -3.063     0.141     4.617
470 3PE2_02_bbn                              0.139    -0.120     0.259   215.922
471 3PE2_03_bbn                             -1.036    -1.582     0.546    34.501
472 3PE2_04_bbn                             -1.377    -1.140    -0.237   -20.811
473 3PE2_05_bbn                             -2.449    -2.152    -0.297   -13.809
474 3PE2_06_bbn                             -1.958    -2.152     0.194     9.006
475 3PE2_07_bbn                             -1.595    -1.632     0.037     2.244
476 3PE2_08_bbn                            -10.149    -8.648    -1.501   -17.360
477 3PE2_09_bbn                              1.033     0.102     0.931   912.528
478 3PE2_10_bbn                             -1.504    -1.706     0.202    11.862
479 3PE2_11_bbn                             -3.684    -3.556    -0.128    -3.597
480 3PE2_12_bbn                            -18.603   -18.392    -0.211    -1.145
481 3PE2_13_bbn                             -5.387    -6.612     1.225    18.529
482 3PE2_14_leu                             -3.225    -3.361     0.136     4.041
483 3PE2_15_arg                            -29.150   -22.648    -6.502   -28.707
484 3PE2_16_val                             -3.739    -5.128     1.389    27.083
485 3PE2_17_val                             -3.563    -3.574     0.011     0.316
486 3PE2_18_lys                            -99.547  -101.837     2.290     2.249
487 3PE2_19_ile                             -3.570    -3.154    -0.416   -13.205
488 3PE2_20_phe                             -2.749    -2.992     0.243     8.116
489 3PE2_21_hid                             -1.108    -1.757     0.649    36.918
490 3PE2_22_val                             -1.527    -1.155    -0.372   -32.248
491 3PE2_23_asn                             -1.015    -0.799    -0.216   -26.983
492 3PE2_24_hid                             -2.207    -2.844     0.637    22.396
493 3PE2_25_met                             -4.678    -4.093    -0.585   -14.282
494 3PE2_26_ile                             -4.894    -5.304     0.410     7.731
495 3PE2_27_asp                             50.187    57.516    -7.329   -12.742
496 3PE2_28_trp                             -2.436    -4.656     2.220    47.673
497 4GID_01_bbn                             -3.356    -2.050    -1.306   -63.698
498 4GID_02_bbn                              0.682     1.595    -0.913   -57.252
499 4GID_03_bbn                             -3.115    -1.725    -1.390   -80.566
500 4GID_04_bbn                             -6.762    -5.236    -1.526   -29.139
501 4GID_05_bbn                             -1.502     0.112    -1.614 -1440.771
502 4GID_06_bbn                              2.301     2.493    -0.192    -7.696
503 4GID_07_bbn                            -14.196   -14.417     0.221     1.531
504 4GID_08_bbn                             -0.833    -0.097    -0.736  -758.316
505 4GID_09_pro                             -2.122    -1.047    -1.075  -102.632
506 4GID_10_bbn                             -4.291    -4.144    -0.147    -3.537
507 4GID_11_bbn                             -2.884    -2.179    -0.705   -32.362
508 4GID_12_bbn                             -4.460    -2.931    -1.529   -52.168
509 4GID_13_bbn                             -6.121    -5.824    -0.297    -5.095
510 4GID_14_bbn                             -2.252    -2.012    -0.240   -11.907
511 4GID_15_bbn                             -2.647    -1.966    -0.681   -34.637
512 4GID_16_bbn                             -5.162    -4.380    -0.782   -17.850
513 4GID_17_bbn                             -0.432     0.779    -1.211  -155.472
514 4GID_18_bbn                             -4.018    -3.432    -0.586   -17.066
515 4GID_19_bbn                             -1.112    -1.652     0.540    32.708
516 4GID_20_bbn                             -1.203    -0.379    -0.824  -217.394
517 4GID_21_bbn                            -16.642   -18.166     1.524     8.387
518 4GID_22_bbn                             -8.213    -6.907    -1.306   -18.914
519 4GID_23_bbn                             -7.066    -5.857    -1.209   -20.641
520 4GID_24_bbn                             -0.782     0.454    -1.236  -272.344
521 4GID_25_ser                             -0.448     0.291    -0.739  -253.780
522 4GID_26_gln                             -2.385    -1.744    -0.641   -36.749
523 4GID_27_tyr                             -1.996    -0.498    -1.498  -300.850
524 4GID_28_leu                             -2.490    -2.591     0.101     3.896
525 4GID_29_asp                            -82.958   -79.976    -2.982    -3.728
526 4GID_30_ser                             -0.283     0.726    -1.009  -139.003
527 4GID_31_val                             -1.024    -0.830    -0.194   -23.389
528 4GID_32_tyr                             -8.493    -8.307    -0.186    -2.243
529 4GID_33_thr                             -0.634    -1.485     0.851    57.332
530 4GID_34_gln                             -3.776    -2.954    -0.822   -27.825
531 4GID_35_phe                             -2.592    -2.732     0.140     5.109
532 4GID_36_ile                             -2.692    -1.625    -1.067   -65.658
533 4GID_37_trp                             -4.477    -3.718    -0.759   -20.402
534 4GID_38_ile                             -1.873    -1.892     0.019     0.993
535 4GID_39_ile                             -1.899    -1.303    -0.596   -45.737
536 4GID_40_arg                             26.905    28.317    -1.412    -4.987
537 4GID_41_tyr                             -4.222    -4.078    -0.144    -3.534
538 4GID_42_ile                             -1.487    -1.315    -0.172   -13.117
539 4GID_43_asp                           -115.238  -114.321    -0.917    -0.802
540 4GID_44_thr                             -8.287    -6.629    -1.658   -25.016
541 4GID_45_thr                             -5.165    -4.836    -0.329    -6.802
542 4GID_46_asn                             -5.221    -5.295     0.074     1.406
543 4GID_47_arg                             27.724    27.645     0.079     0.287
544 4GID_48_lys                             23.701    23.587     0.114     0.483
545 4GID_49_ser                             -0.036     0.084    -0.120  -142.314
546 4GID_50_val                             -1.372    -1.455     0.083     5.737
547 4GID_51_ala                             -0.835    -0.385    -0.450  -116.788
==========================================================================================
RMSE                1.451   kcal/mol
MUE                 0.828   kcal/mol
------------------------------------------------------------------------------------------
MSE                -0.382   kcal/mol
min               -11.272   kcal/mol
max                 4.351   kcal/mol
range              15.623   kcal/mol
min abs             0.001   kcal/mol
max abs            11.272   kcal/mol
==========================================================================================
RMSE             2768.171   %
MUE               208.999   %
MSE              -183.667   %
min            -63542.243   %
max              1054.697   %
range           64596.940   %
min abs             0.008   %
max abs         63542.243   %
------------------------------------------------------------------------------------------
RMSE/|avg|         17.923   %
MUE/|avg|          10.227   %
==========================================================================================
Statistics for groups:
neutral-neutral(225)RMSE      0.662   MSE      -0.153   kcal/mol
charged-neutral(280)RMSE      1.518   MSE      -0.421   kcal/mol
charged-charged(42) RMSE      3.120   MSE      -1.349   kcal/mol
--------------------------------------------------------------------------------
neutral-neutralRMSE/|avg|     29.30 %
charged-neutralRMSE/|avg|     35.57 %
charged-chargedRMSE/|avg|     4.81 %
==========================================================================================

