WARNING: Interface orbital is under development and should be used with care:
         Only basic functionality, no error checks
        _______  
       /\______\ 
      / /      / 
     / / Cuby /   Dataset calculation
     \/______/   
                 
==========================================================================================
name                                             E      Eref     error  error(%)
425 3GNW_35_ser                             -5.202    -4.733    -0.469    -9.912
426 3JVS_01_bbn                             -1.712    -1.960     0.248    12.677
427 3JVS_02_bbn                            -13.050   -13.696     0.646     4.714
428 3JVS_03_bbn                             -1.430    -1.071    -0.359   -33.522
429 3JVS_04_bbn                             -1.419    -0.504    -0.915  -181.501
430 3JVS_05_bbn                            -13.580   -12.381    -1.199    -9.681
431 3JVS_06_pro                             -5.292    -4.961    -0.331    -6.676
432 3JVS_07_bbn                              0.315     0.651    -0.336   -51.570
433 3JVS_08_pro                             -2.207    -2.382     0.175     7.348
434 3JVS_09_bbn                             -0.327    -0.536     0.209    39.078
435 3JVS_10_bbn                             -1.137    -1.080    -0.057    -5.302
436 3JVS_11_bbn                             -0.586    -0.457    -0.129   -28.123
437 3JVS_12_bbn                             -2.905    -2.491    -0.414   -16.623
438 3JVS_13_bbn                             -1.126    -1.033    -0.093    -9.003
439 3JVS_14_phe                             -8.670    -7.727    -0.943   -12.207
440 3JVS_15_asp                             -6.992    -7.306     0.314     4.291
441 3JVS_16_arg                             -0.315    -0.422     0.107    25.289
442 3JVS_17_ile                             -3.705    -3.698    -0.007    -0.177
443 3JVS_18_glu                             -6.069    -8.054     1.985    24.644
444 3JVS_19_tyr                             -0.653    -1.071     0.418    39.021
445 3JVS_20_ala                             -0.411    -0.589     0.178    30.222
446 3JVS_21_glu                             -2.398    -3.715     1.317    35.440
447 3JVS_22_leu                             -1.745    -1.646    -0.099    -6.033
448 3NOX_01_bbn                              0.642     0.798    -0.156   -19.571
449 3NOX_02_bbn                             -6.835    -6.207    -0.628   -10.115
450 3NOX_03_bbn                              0.473     0.757    -0.284   -37.527
451 3NOX_04_bbn                             -2.410    -1.971    -0.439   -22.255
452 3NOX_05_bbn                              0.721     1.333    -0.612   -45.938
453 3NOX_06_bbn                             -2.229    -1.433    -0.796   -55.582
454 3NOX_07_arg                             42.721    45.802    -3.081    -6.728
455 3NOX_08_glu                           -112.116  -111.564    -0.552    -0.495
456 3NOX_09_glu                           -122.869  -122.376    -0.493    -0.403
457 3NOX_10_tyr                             -4.819    -4.538    -0.281    -6.199
458 3NOX_11_trp                             -2.770    -0.699    -2.071  -296.276
459 3NOX_12_ser                             -6.998    -6.327    -0.671   -10.607
460 3NOX_13_tyr                             -2.725    -2.286    -0.439   -19.201
461 3NOX_14_val                             -0.524    -0.341    -0.183   -53.546
462 3NOX_15_trp                             -2.680    -2.227    -0.453   -20.336
463 3NOX_16_tyr                            -16.620   -16.022    -0.598    -3.731
464 3NOX_17_asp                            -64.903   -62.357    -2.546    -4.083
465 3NOX_18_tyr                             -9.368    -8.583    -0.785    -9.150
466 3NOX_19_asn                             -4.617    -4.442    -0.175    -3.931
467 3NOX_20_val                             -1.796    -1.718    -0.078    -4.539
468 3NOX_21_hid                             -8.569    -8.313    -0.256    -3.078
469 3PE2_01_bbn                             -4.481    -3.063    -1.418   -46.311
470 3PE2_02_bbn                             -0.845    -0.120    -0.725  -603.752
471 3PE2_03_bbn                             -1.340    -1.582     0.242    15.301
472 3PE2_04_bbn                             -0.788    -1.140     0.352    30.859
473 3PE2_05_bbn                             -3.795    -2.152    -1.643   -76.330
474 3PE2_06_bbn                             -2.061    -2.152     0.091     4.248
475 3PE2_07_bbn                             -1.081    -1.632     0.551    33.765
476 3PE2_08_bbn                             -8.344    -8.648     0.304     3.519
477 3PE2_09_bbn                              0.372     0.102     0.270   264.295
478 3PE2_10_bbn                             -2.016    -1.706    -0.310   -18.145
479 3PE2_11_bbn                             -3.873    -3.556    -0.317    -8.927
480 3PE2_12_bbn                            -17.937   -18.392     0.455     2.473
481 3PE2_13_bbn                             -5.326    -6.612     1.286    19.450
482 3PE2_14_leu                             -3.220    -3.361     0.141     4.184
483 3PE2_15_arg                            -25.740   -22.648    -3.092   -13.654
484 3PE2_16_val                             -4.572    -5.128     0.556    10.851
485 3PE2_17_val                             -3.569    -3.574     0.005     0.128
486 3PE2_18_lys                           -101.836  -101.837     0.001     0.001
487 3PE2_19_ile                             -2.702    -3.154     0.452    14.318
488 3PE2_20_phe                             -3.412    -2.992    -0.420   -14.030
489 3PE2_21_hid                             -1.171    -1.757     0.586    33.350
490 3PE2_22_val                             -0.715    -1.155     0.440    38.094
491 3PE2_23_asn                             -1.002    -0.799    -0.203   -25.425
492 3PE2_24_hid                             -3.006    -2.844    -0.162    -5.711
493 3PE2_25_met                             -3.761    -4.093     0.332     8.115
494 3PE2_26_ile                             -5.900    -5.304    -0.596   -11.242
495 3PE2_27_asp                             56.649    57.516    -0.867    -1.507
496 3PE2_28_trp                             -4.391    -4.656     0.265     5.683
497 4GID_01_bbn                             -1.002    -2.050     1.048    51.115
498 4GID_02_bbn                              1.813     1.595     0.218    13.659
499 4GID_03_bbn                             -1.734    -1.725    -0.009    -0.524
500 4GID_04_bbn                             -5.698    -5.236    -0.462    -8.815
501 4GID_05_bbn                              0.011     0.112    -0.101   -89.946
502 4GID_06_bbn                              2.320     2.493    -0.173    -6.957
503 4GID_07_bbn                            -14.773   -14.417    -0.356    -2.470
504 4GID_08_bbn                             -0.045    -0.097     0.052    53.567
505 4GID_09_pro                             -0.676    -1.047     0.371    35.473
506 4GID_10_bbn                             -4.200    -4.144    -0.056    -1.351
507 4GID_11_bbn                             -2.792    -2.179    -0.613   -28.155
508 4GID_12_bbn                             -3.547    -2.931    -0.616   -21.014
509 4GID_13_bbn                             -5.641    -5.824     0.183     3.137
510 4GID_14_bbn                             -1.419    -2.012     0.593    29.485
511 4GID_15_bbn                             -1.813    -1.966     0.153     7.789
512 4GID_16_bbn                             -3.964    -4.380     0.416     9.508
513 4GID_17_bbn                              0.766     0.779    -0.013    -1.710
514 4GID_18_bbn                             -3.513    -3.432    -0.081    -2.364
515 4GID_19_bbn                             -2.275    -1.652    -0.623   -37.683
516 4GID_20_bbn                             -0.338    -0.379     0.041    10.870
517 4GID_21_bbn                            -19.716   -18.166    -1.550    -8.534
518 4GID_22_bbn                             -8.006    -6.907    -1.099   -15.910
519 4GID_23_bbn                             -5.123    -5.857     0.734    12.527
520 4GID_24_bbn                              0.642     0.454     0.188    41.370
521 4GID_25_ser                              0.310     0.291     0.019     6.409
522 4GID_26_gln                             -1.666    -1.744     0.078     4.445
523 4GID_27_tyr                             -0.450    -0.498     0.048     9.558
524 4GID_28_leu                             -2.545    -2.591     0.046     1.784
525 4GID_29_asp                            -80.520   -79.976    -0.544    -0.681
526 4GID_30_ser                              0.580     0.726    -0.146   -20.125
527 4GID_31_val                             -0.698    -0.830     0.132    15.889
528 4GID_32_tyr                             -9.323    -8.307    -1.016   -12.234
529 4GID_33_thr                             -1.092    -1.485     0.393    26.450
530 4GID_34_gln                             -2.365    -2.954     0.589    19.952
531 4GID_35_phe                             -2.590    -2.732     0.142     5.205
532 4GID_36_ile                             -1.565    -1.625     0.060     3.683
533 4GID_37_trp                             -3.153    -3.718     0.565    15.201
534 4GID_38_ile                             -1.768    -1.892     0.124     6.563
535 4GID_39_ile                             -1.464    -1.303    -0.161   -12.341
536 4GID_40_arg                             29.366    28.317     1.049     3.705
537 4GID_41_tyr                             -4.459    -4.078    -0.381    -9.342
538 4GID_42_ile                             -1.633    -1.315    -0.318   -24.160
539 4GID_43_asp                           -115.213  -114.321    -0.892    -0.780
540 4GID_44_thr                             -7.589    -6.629    -0.960   -14.486
541 4GID_45_thr                             -5.270    -4.836    -0.434    -8.968
542 4GID_46_asn                             -5.360    -5.295    -0.065    -1.223
543 4GID_47_arg                         1762862.534    27.6451762834.8896376686.161
544 4GID_48_lys                             26.089    23.587     2.502    10.610
545 4GID_49_ser                              0.129     0.084     0.045    54.155
546 4GID_50_val                             -1.177    -1.455     0.278    19.129
547 4GID_51_ala                              0.211    -0.385     0.596   154.838
==========================================================================================
RMSE            75373.377   kcal/mol
MUE              3223.191   kcal/mol
------------------------------------------------------------------------------------------
MSE              3222.527   kcal/mol
min                -4.554   kcal/mol
max            1762834.889   kcal/mol
range          1762839.444   kcal/mol
min abs             0.001   kcal/mol
max abs        1762834.889   kcal/mol
==========================================================================================
RMSE           272647.988   %
MUE             11723.484   %
MSE             11616.951   %
min            -12486.037   %
max            6376686.161   %
range          6389172.198   %
min abs             0.001   %
max abs        6376686.161   %
------------------------------------------------------------------------------------------
RMSE/|avg|     930743.696   %
MUE/|avg|       39801.379   %
==========================================================================================
Statistics for groups:
neutral-neutral(225)RMSE      0.334   MSE      -0.100   kcal/mol
charged-neutral(280)RMSE      0.868   MSE      -0.185   kcal/mol
charged-charged(42) RMSE 272011.329   MSE   41971.338   kcal/mol
--------------------------------------------------------------------------------
neutral-neutralRMSE/|avg|     14.80 %
charged-neutralRMSE/|avg|     20.36 %
charged-chargedRMSE/|avg|     418965.00 %
==========================================================================================

